Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
akto,com.akto.test_editor.filter,FilterAction,Law of Demeter violation,The tool detected the smell in this method (paramExists) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.RawApi.getRequest; com.akto.dto.OriginalHttpRequest.getJsonRequestBody
akto,com.akto.test_editor.filter,FilterAction,Law of Demeter violation,The tool detected the smell in this method (paramExists) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.OriginalHttpResponse.getJsonResponseBody; com.akto.dto.RawApi.getResponse
akto,com.akto.dao,AccountsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,AccountSettingsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,AktoDataTypeDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,AktoGptConfigDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,APIAuthDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,ApiCollectionsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,APIConfigsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,ApiInfoDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,APISpecDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,ApiTokensDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,AttemptsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,AuthMechanismsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,AwsResourcesDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,BackwardCompatibilityDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,BurpPluginInfoDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,ConfigsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,CustomAuthTypeDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,CustomDataTypeDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,DashboardLogsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,DibsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,EndpointInfoDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,FilterSampleDataDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,KafkaHealthMetricsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,LogsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,MarkovDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,MCollection,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: clients
akto,com.akto.dao,OtpMessagesDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,OtpTestDataDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,PendingInviteCodesDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,RBACDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,RecordedLoginInputDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,RelationshipDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,RequestTemplatesDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,RuntimeFilterDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,RuntimeLogsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,SampleDataDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,SensitiveParamInfoDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,SensitiveSampleDataDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,SignupDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,SignupDao,Law of Demeter violation,The tool detected the smell in this method (insertSignUp) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.SignupUserInfo.getUser; com.akto.dto.User.getSignupInfoMap
akto,com.akto.dao,SingleTypeInfoDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,TagConfigsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,TeamsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,TestEnvSettingsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,TestRunDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,ThirdPartyAccessDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,TrafficInfoDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,UsersDao,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.User; com.akto.dto.UserAccountEntry
akto,com.akto.dao,UsersDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao,DaoConnect,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: mongodbURI
akto,com.akto.dao,TestAccountSettingsDao,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.AccountSettings
akto,com.akto.dao,TestSampleDataDao,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.traffic.Key; com.akto.dto.traffic.SampleData
akto,com.akto.dao,TestSampleDataDao,Law of Demeter violation,The tool detected the smell in this method (testFetchSampleDataPaginated) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.traffic.SampleData.getId; com.akto.dto.traffic.Key.getUrl
